profile_idx,agent,true_type_A,true_type_B,honest_utility,max_lie_utility,best_lie_idx,regret,is_violation
140,A,1,32,146.4,146.4,1,0.0,False
141,A,1,33,149.0,149.0,1,0.0,False
142,A,1,34,148.4,148.4,1,0.0,False
143,A,1,35,148.4,148.4,1,0.0,False
144,A,1,36,146.8,146.8,1,0.0,False
145,A,1,37,147.60000000000002,147.60000000000002,1,0.0,False
146,A,1,38,147.60000000000002,147.60000000000002,1,0.0,False
147,A,1,39,147.6,147.6,1,0.0,False
148,A,1,40,147.39999999999998,147.39999999999998,1,0.0,False
149,A,1,41,147.39999999999998,147.39999999999998,1,0.0,False
150,A,1,42,149.0,149.0,1,0.0,False
151,A,1,43,146.4,146.4,1,0.0,False
152,A,1,44,146.4,146.4,1,0.0,False
153,A,1,45,148.6,148.6,1,0.0,False
154,A,1,46,148.2,148.2,1,0.0,False
155,A,1,47,148.2,148.2,1,0.0,False
156,A,1,48,149.0,149.0,1,0.0,False
157,A,1,49,146.4,146.4,1,0.0,False
158,A,1,50,146.4,146.4,1,0.0,False
159,A,1,51,148.6,148.6,1,0.0,False
160,A,1,52,148.4,148.4,1,0.0,False
161,A,1,53,148.4,148.4,1,0.0,False
162,A,1,54,149.2,149.2,1,0.0,False
163,A,1,55,147.6,147.6,1,0.0,False
164,A,1,56,147.6,147.6,1,0.0,False
165,A,1,57,147.8,147.8,1,0.0,False
166,A,1,58,147.6,147.6,1,0.0,False
167,A,1,59,147.6,147.6,1,0.0,False
168,A,1,60,145.8,145.8,1,0.0,False
169,A,1,61,146.0,146.0,1,0.0,False
170,A,1,62,146.0,146.0,1,0.0,False
171,A,1,63,145.8,145.8,1,0.0,False
172,A,1,64,148.0,148.0,1,0.0,False
173,A,1,65,148.0,148.0,1,0.0,False
174,A,1,66,145.8,145.8,1,0.0,False
175,A,1,67,146.0,146.0,1,0.0,False
176,A,1,68,146.0,146.0,1,0.0,False
177,A,1,69,145.8,145.8,1,0.0,False
178,A,1,70,148.0,148.0,1,0.0,False
179,A,1,71,148.0,148.0,1,0.0,False
180,A,1,72,146.8,146.8,1,0.0,False
181,A,1,73,147.60000000000002,147.60000000000002,1,0.0,False
182,A,1,74,147.60000000000002,147.60000000000002,1,0.0,False
183,A,1,75,147.6,147.6,1,0.0,False
184,A,1,76,147.39999999999998,147.39999999999998,1,0.0,False
185,A,1,77,147.39999999999998,147.39999999999998,1,0.0,False
186,A,1,78,149.0,149.0,1,0.0,False
187,A,1,79,146.4,146.4,1,0.0,False
188,A,1,80,146.4,146.4,1,0.0,False
189,A,1,81,148.6,148.6,1,0.0,False
190,A,1,82,148.2,148.2,1,0.0,False
191,A,1,83,148.2,148.2,1,0.0,False
192,A,1,84,149.0,149.0,1,0.0,False
193,A,1,85,146.4,146.4,1,0.0,False
194,A,1,86,146.4,146.4,1,0.0,False
195,A,1,87,148.6,148.6,1,0.0,False
196,A,1,88,148.4,148.4,1,0.0,False
197,A,1,89,148.4,148.4,1,0.0,False
198,A,1,90,149.2,149.2,1,0.0,False
199,A,1,91,147.6,147.6,1,0.0,False
200,A,1,92,147.6,147.6,1,0.0,False
201,A,1,93,147.8,147.8,1,0.0,False
202,A,1,94,147.6,147.6,1,0.0,False
203,A,1,95,147.6,147.6,1,0.0,False
204,A,1,96,145.8,145.8,1,0.0,False
205,A,1,97,146.0,146.0,1,0.0,False
206,A,1,98,146.0,146.0,1,0.0,False
207,A,1,99,145.8,145.8,1,0.0,False
208,A,1,100,148.0,148.0,1,0.0,False
209,A,1,101,148.0,148.0,1,0.0,False
210,A,1,102,145.8,145.8,1,0.0,False
211,A,1,103,146.0,146.0,1,0.0,False
212,A,1,104,146.0,146.0,1,0.0,False
213,A,1,105,145.8,145.8,1,0.0,False
214,A,1,106,148.0,148.0,1,0.0,False
215,A,1,107,148.0,148.0,1,0.0,False
216,A,2,0,146.4,146.4,2,0.0,False
217,A,2,1,144.60000000000002,144.60000000000002,2,0.0,False
218,A,2,2,144.60000000000002,144.60000000000002,2,0.0,False
219,A,2,3,147.2,147.2,2,0.0,False
220,A,2,4,147.4,147.4,2,0.0,False
221,A,2,5,147.4,147.4,2,0.0,False
222,A,2,6,148.4,148.4,2,0.0,False
223,A,2,7,148.4,148.4,2,0.0,False
224,A,2,8,148.4,148.4,2,0.0,False
225,A,2,9,146.2,146.2,2,0.0,False
226,A,2,10,146.20000000000002,146.20000000000002,2,0.0,False
227,A,2,11,146.20000000000002,146.20000000000002,2,0.0,False
228,A,2,12,148.4,148.4,2,0.0,False
229,A,2,13,148.4,148.4,2,0.0,False
230,A,2,14,148.4,148.4,2,0.0,False
231,A,2,15,146.2,146.2,2,0.0,False
232,A,2,16,146.20000000000002,146.20000000000002,2,0.0,False
233,A,2,17,146.20000000000002,146.20000000000002,2,0.0,False
234,A,2,18,146.4,146.4,2,0.0,False
235,A,2,19,147.20000000000002,147.20000000000002,2,0.0,False
236,A,2,20,147.20000000000002,147.20000000000002,2,0.0,False
237,A,2,21,148.0,148.0,2,0.0,False
238,A,2,22,148.0,148.0,2,0.0,False
239,A,2,23,148.0,148.0,2,0.0,False
240,A,2,24,148.20000000000002,148.20000000000002,2,0.0,False
241,A,2,25,146.4,146.4,2,0.0,False
242,A,2,26,146.4,146.4,2,0.0,False
243,A,2,27,149.20000000000002,149.20000000000002,2,0.0,False
244,A,2,28,148.2,148.2,2,0.0,False
245,A,2,29,148.2,148.2,2,0.0,False
246,A,2,30,148.20000000000002,148.20000000000002,2,0.0,False
247,A,2,31,146.4,146.4,2,0.0,False
248,A,2,32,146.4,146.4,2,0.0,False
249,A,2,33,149.20000000000002,149.20000000000002,2,0.0,False
250,A,2,34,148.4,148.4,2,0.0,False
251,A,2,35,148.4,148.4,2,0.0,False
252,A,2,36,147.0,147.0,2,0.0,False
253,A,2,37,147.60000000000002,147.60000000000002,2,0.0,False
254,A,2,38,147.60000000000002,147.60000000000002,2,0.0,False
255,A,2,39,147.8,147.8,2,0.0,False
256,A,2,40,147.39999999999998,147.39999999999998,2,0.0,False
257,A,2,41,147.39999999999998,147.39999999999998,2,0.0,False
258,A,2,42,149.2,149.2,2,0.0,False
259,A,2,43,146.4,146.4,2,0.0,False
260,A,2,44,146.4,146.4,2,0.0,False
261,A,2,45,148.8,148.8,2,0.0,False
262,A,2,46,148.2,148.2,2,0.0,False
263,A,2,47,148.2,148.2,2,0.0,False
264,A,2,48,149.2,149.2,2,0.0,False
265,A,2,49,146.4,146.4,2,0.0,False
266,A,2,50,146.4,146.4,2,0.0,False
267,A,2,51,148.8,148.8,2,0.0,False
268,A,2,52,148.4,148.4,2,0.0,False
269,A,2,53,148.4,148.4,2,0.0,False
270,A,2,54,149.39999999999998,149.39999999999998,2,0.0,False
271,A,2,55,147.6,147.6,2,0.0,False
272,A,2,56,147.6,147.6,2,0.0,False
273,A,2,57,148.2,148.2,2,0.0,False
274,A,2,58,147.6,147.6,2,0.0,False
275,A,2,59,147.8,147.8,2,0.0,False
276,A,2,60,146.0,146.0,2,0.0,False
277,A,2,61,146.0,146.0,2,0.0,False
278,A,2,62,146.0,146.0,2,0.0,False
279,A,2,63,146.0,146.0,2,0.0,False
280,A,2,64,148.0,148.0,2,0.0,False
281,A,2,65,148.0,148.0,2,0.0,False
282,A,2,66,146.0,146.0,2,0.0,False
283,A,2,67,146.0,146.0,2,0.0,False
284,A,2,68,146.0,146.0,2,0.0,False
285,A,2,69,146.0,146.0,2,0.0,False
286,A,2,70,148.0,148.0,2,0.0,False
287,A,2,71,148.0,148.0,2,0.0,False
288,A,2,72,147.0,147.0,2,0.0,False
289,A,2,73,147.60000000000002,147.60000000000002,2,0.0,False
290,A,2,74,147.60000000000002,147.60000000000002,2,0.0,False
291,A,2,75,147.8,147.8,2,0.0,False
292,A,2,76,147.39999999999998,147.39999999999998,2,0.0,False
293,A,2,77,147.39999999999998,147.39999999999998,2,0.0,False
294,A,2,78,149.2,149.2,2,0.0,False
295,A,2,79,146.4,146.4,2,0.0,False
296,A,2,80,146.4,146.4,2,0.0,False
297,A,2,81,148.8,148.8,2,0.0,False
298,A,2,82,148.2,148.2,2,0.0,False
299,A,2,83,148.2,148.2,2,0.0,False
300,A,2,84,149.2,149.2,2,0.0,False
301,A,2,85,146.4,146.4,2,0.0,False
302,A,2,86,146.4,146.4,2,0.0,False
303,A,2,87,148.8,148.8,2,0.0,False
304,A,2,88,148.4,148.4,2,0.0,False
305,A,2,89,148.4,148.4,2,0.0,False
306,A,2,90,149.39999999999998,149.39999999999998,2,0.0,False
307,A,2,91,147.6,147.6,2,0.0,False
308,A,2,92,147.6,147.6,2,0.0,False
309,A,2,93,148.2,148.2,2,0.0,False
310,A,2,94,147.6,147.6,2,0.0,False
311,A,2,95,147.8,147.8,2,0.0,False
312,A,2,96,146.0,146.0,2,0.0,False
313,A,2,97,146.0,146.0,2,0.0,False
314,A,2,98,146.0,146.0,2,0.0,False
315,A,2,99,146.0,146.0,2,0.0,False
316,A,2,100,148.0,148.0,2,0.0,False
317,A,2,101,148.0,148.0,2,0.0,False
318,A,2,102,146.0,146.0,2,0.0,False
319,A,2,103,146.0,146.0,2,0.0,False
320,A,2,104,146.0,146.0,2,0.0,False
321,A,2,105,146.0,146.0,2,0.0,False
322,A,2,106,148.0,148.0,2,0.0,False
323,A,2,107,148.0,148.0,2,0.0,False
324,A,3,0,104.86,106.53999999999999,0,1.6799999999999926,True
325,A,3,1,105.22,106.34,95,1.1200000000000045,True
326,A,3,2,105.22000000000001,106.34,95,1.1199999999999903,True
327,A,3,3,105.28,106.42,57,1.1400000000000006,True
328,A,3,4,105.34,106.44,57,1.0999999999999943,True
329,A,3,5,105.34,106.44,57,1.0999999999999943,True
330,A,3,6,105.08,106.22,57,1.1400000000000006,True
331,A,3,7,105.26000000000002,106.36,57,1.09999999999998,True
332,A,3,8,105.28000000000002,106.38,57,1.09999999999998,True
333,A,3,9,104.42,105.56,93,1.1400000000000006,True
334,A,3,10,104.89999999999999,106.0,57,1.1000000000000085,True
335,A,3,11,104.88,105.97999999999999,57,1.0999999999999943,True
336,A,3,12,105.08,106.22,57,1.1400000000000006,True
337,A,3,13,105.26000000000002,106.36,57,1.09999999999998,True
338,A,3,14,105.28000000000002,106.38,57,1.09999999999998,True
339,A,3,15,104.42,105.56,93,1.1400000000000006,True
340,A,3,16,104.89999999999999,106.0,57,1.1000000000000085,True
341,A,3,17,104.88,105.97999999999999,57,1.0999999999999943,True
342,A,3,18,105.04000000000002,106.18,93,1.1399999999999864,True
343,A,3,19,104.92,106.06,94,1.1400000000000006,True
344,A,3,20,104.9,106.06,94,1.1599999999999966,True
345,A,3,21,105.18000000000002,106.32,57,1.1399999999999721,True
346,A,3,22,105.24000000000001,106.34,57,1.0999999999999943,True
347,A,3,23,105.24000000000002,106.34,57,1.09999999999998,True
348,A,3,24,104.66,105.8,93,1.1400000000000006,True
349,A,3,25,105.08000000000001,106.18,93,1.0999999999999943,True
350,A,3,26,105.08000000000001,106.18,93,1.0999999999999943,True
351,A,3,27,105.1,106.24,57,1.1400000000000006,True
352,A,3,28,105.26000000000002,106.36,57,1.09999999999998,True
353,A,3,29,105.26000000000002,106.36,57,1.09999999999998,True
354,A,3,30,104.66,105.8,93,1.1400000000000006,True
355,A,3,31,105.08000000000001,106.18,93,1.0999999999999943,True
356,A,3,32,105.08000000000001,106.18,93,1.0999999999999943,True
357,A,3,33,105.1,106.24,57,1.1400000000000006,True
358,A,3,34,105.28000000000002,106.38,57,1.09999999999998,True
359,A,3,35,105.28000000000002,106.38,57,1.09999999999998,True
360,A,3,36,104.92,106.06,93,1.1400000000000006,True
361,A,3,37,105.0,106.10000000000001,95,1.1000000000000085,True
362,A,3,38,104.96,106.10000000000001,95,1.1400000000000148,True
363,A,3,39,105.16000000000001,106.3,57,1.1399999999999864,True
364,A,3,40,104.82000000000001,105.92,57,1.0999999999999943,True
365,A,3,41,104.80000000000001,105.9,57,1.0999999999999943,True
366,A,3,42,104.5,105.67999999999999,59,1.1799999999999926,True
367,A,3,43,105.08000000000001,106.18,93,1.0999999999999943,True
368,A,3,44,105.08000000000001,106.18,93,1.0999999999999943,True
369,A,3,45,105.26000000000002,106.4,93,1.1399999999999864,True
370,A,3,46,105.26000000000002,106.36,57,1.09999999999998,True
371,A,3,47,105.26000000000002,106.36,57,1.09999999999998,True
372,A,3,48,104.5,105.67999999999999,59,1.1799999999999926,True
373,A,3,49,105.08000000000001,106.18,93,1.0999999999999943,True
374,A,3,50,105.08000000000001,106.18,93,1.0999999999999943,True
375,A,3,51,105.26000000000002,106.4,93,1.1399999999999864,True
376,A,3,52,105.28000000000002,106.38,57,1.09999999999998,True
377,A,3,53,105.28000000000002,106.38,57,1.09999999999998,True
378,A,3,54,104.58000000000001,105.72,57,1.1399999999999864,True
379,A,3,55,104.46000000000001,105.56,57,1.0999999999999943,True
380,A,3,56,104.46000000000001,105.56,57,1.0999999999999943,True
381,A,3,57,105.34,106.48,57,1.1400000000000006,True
382,A,3,58,105.4,106.5,57,1.0999999999999943,True
383,A,3,59,105.4,106.5,57,1.0999999999999943,True
384,A,3,60,104.96000000000002,106.1,57,1.1399999999999721,True
385,A,3,61,105.02000000000001,106.12,93,1.0999999999999943,True
386,A,3,62,105.02000000000002,106.12,93,1.09999999999998,True
387,A,3,63,104.96000000000002,106.1,57,1.1399999999999721,True
388,A,3,64,105.22000000000001,106.32,57,1.09999999999998,True
389,A,3,65,105.22000000000001,106.32,57,1.09999999999998,True
390,A,3,66,104.96000000000002,106.1,57,1.1399999999999721,True
391,A,3,67,105.02000000000001,106.12,93,1.0999999999999943,True
392,A,3,68,105.02000000000002,106.12,93,1.09999999999998,True
393,A,3,69,104.96000000000002,106.1,57,1.1399999999999721,True
394,A,3,70,105.22000000000001,106.32,57,1.09999999999998,True
395,A,3,71,105.22000000000001,106.32,57,1.09999999999998,True
396,A,3,72,104.92,106.06,93,1.1400000000000006,True
397,A,3,73,105.0,106.10000000000001,95,1.1000000000000085,True
398,A,3,74,104.96,106.10000000000001,95,1.1400000000000148,True
399,A,3,75,105.16000000000001,106.3,57,1.1399999999999864,True
400,A,3,76,104.82000000000001,105.92,57,1.0999999999999943,True
401,A,3,77,104.80000000000001,105.9,57,1.0999999999999943,True
402,A,3,78,104.5,105.67999999999999,59,1.1799999999999926,True
403,A,3,79,105.08000000000001,106.18,93,1.0999999999999943,True
404,A,3,80,105.08000000000001,106.18,93,1.0999999999999943,True
405,A,3,81,105.26000000000002,106.4,93,1.1399999999999864,True
406,A,3,82,105.26000000000002,106.36,57,1.09999999999998,True
407,A,3,83,105.26000000000002,106.36,57,1.09999999999998,True
408,A,3,84,104.5,105.67999999999999,59,1.1799999999999926,True
409,A,3,85,105.08000000000001,106.18,93,1.0999999999999943,True
410,A,3,86,105.08000000000001,106.18,93,1.0999999999999943,True
411,A,3,87,105.26000000000002,106.4,93,1.1399999999999864,True
412,A,3,88,105.28000000000002,106.38,57,1.09999999999998,True
413,A,3,89,105.28000000000002,106.38,57,1.09999999999998,True
414,A,3,90,104.58000000000001,105.72,57,1.1399999999999864,True
415,A,3,91,104.46000000000001,105.56,57,1.0999999999999943,True
416,A,3,92,104.46000000000001,105.56,57,1.0999999999999943,True
417,A,3,93,105.34,106.48,57,1.1400000000000006,True
418,A,3,94,105.4,106.5,57,1.0999999999999943,True
419,A,3,95,105.4,106.5,57,1.0999999999999943,True
420,A,3,96,104.96000000000002,106.1,57,1.1399999999999721,True
421,A,3,97,105.02000000000001,106.12,93,1.0999999999999943,True
422,A,3,98,105.02000000000002,106.12,93,1.09999999999998,True
423,A,3,99,104.96000000000002,106.1,57,1.1399999999999721,True
424,A,3,100,105.22000000000001,106.32,57,1.09999999999998,True
425,A,3,101,105.22000000000001,106.32,57,1.09999999999998,True
426,A,3,102,104.96000000000002,106.1,57,1.1399999999999721,True
427,A,3,103,105.02000000000001,106.12,93,1.0999999999999943,True
428,A,3,104,105.02000000000002,106.12,93,1.09999999999998,True
429,A,3,105,104.96000000000002,106.1,57,1.1399999999999721,True
430,A,3,106,105.22000000000001,106.32,57,1.09999999999998,True
431,A,3,107,105.22000000000001,106.32,57,1.09999999999998,True
432,A,4,0,1040.8,1064.6799999999998,0,23.87999999999988,True
433,A,4,1,1044.6,1063.22,58,18.62000000000012,True
434,A,4,2,1044.6,1063.22,58,18.62000000000012,True
435,A,4,3,1045.0,1064.02,57,19.019999999999982,True
436,A,4,4,1045.6,1064.22,57,18.62000000000012,True
437,A,4,5,1045.6,1064.22,57,18.62000000000012,True
438,A,4,6,1042.8,1062.02,57,19.220000000000027,True
439,A,4,7,1044.8,1063.42,57,18.62000000000012,True
440,A,4,8,1044.8,1063.62,57,18.819999999999936,True
441,A,4,9,1036.8,1055.42,57,18.62000000000012,True
442,A,4,10,1040.8,1059.82,57,19.019999999999982,True
443,A,4,11,1040.8,1059.62,57,18.819999999999936,True
444,A,4,12,1042.8,1062.02,57,19.220000000000027,True
445,A,4,13,1044.8,1063.42,57,18.62000000000012,True
446,A,4,14,1044.8,1063.62,57,18.819999999999936,True
447,A,4,15,1036.8,1055.42,57,18.62000000000012,True
448,A,4,16,1040.8,1059.82,57,19.019999999999982,True
449,A,4,17,1040.8,1059.62,57,18.819999999999936,True
450,A,4,18,1042.8,1061.62,57,18.819999999999936,True
451,A,4,19,1041.8,1060.42,58,18.62000000000012,True
452,A,4,20,1041.8,1060.42,58,18.62000000000012,True
453,A,4,21,1044.2,1063.02,57,18.819999999999936,True
454,A,4,22,1044.4,1063.22,57,18.819999999999936,True
455,A,4,23,1044.4,1063.22,57,18.819999999999936,True
456,A,4,24,1039.0,1057.82,57,18.819999999999936,True
457,A,4,25,1042.8,1061.62,57,18.819999999999936,True
458,A,4,26,1042.8,1061.62,57,18.819999999999936,True
459,A,4,27,1043.6,1062.22,57,18.62000000000012,True
460,A,4,28,1044.6,1063.42,57,18.820000000000164,True
461,A,4,29,1044.6,1063.42,57,18.820000000000164,True
462,A,4,30,1039.0,1057.82,57,18.819999999999936,True
463,A,4,31,1042.8,1061.62,57,18.819999999999936,True
464,A,4,32,1042.8,1061.62,57,18.819999999999936,True
465,A,4,33,1043.6,1062.22,57,18.62000000000012,True
466,A,4,34,1044.8,1063.62,57,18.819999999999936,True
467,A,4,35,1044.8,1063.62,57,18.819999999999936,True
468,A,4,36,1041.4,1060.42,57,19.019999999999982,True
469,A,4,37,1042.2,1060.82,57,18.61999999999989,True
470,A,4,38,1042.2,1060.82,58,18.61999999999989,True
471,A,4,39,1044.0,1062.8200000000002,93,18.820000000000164,True
472,A,4,40,1040.2,1059.02,57,18.819999999999936,True
473,A,4,41,1040.2,1058.8200000000002,93,18.62000000000012,True
474,A,4,42,1038.2,1056.42,58,18.220000000000027,True
475,A,4,43,1042.8,1061.62,57,18.819999999999936,True
476,A,4,44,1042.8,1061.62,57,18.819999999999936,True
477,A,4,45,1045.0,1063.8200000000002,93,18.820000000000164,True
478,A,4,46,1044.6,1063.42,57,18.820000000000164,True
479,A,4,47,1044.6,1063.42,57,18.820000000000164,True
480,A,4,48,1038.2,1056.42,58,18.220000000000027,True
481,A,4,49,1042.8,1061.62,57,18.819999999999936,True
482,A,4,50,1042.8,1061.62,57,18.819999999999936,True
